id,l3,rooms,bathrooms,surface_total,surface_covered,price,property_type
fvxG2G495Zfzdla2Ca5RnQ==,Nuñez,1,1,29,26,99000,Departamento
fpVxFhMIRvgDaEZ4u31u8w==,Nuñez,1,1,36,36,135000,Departamento
JwhGn7+TMJFoxg5Deek3bQ==,Almagro,1,1,28,28,99800,Departamento
gmPtbdjtbItwfUqsfwpPGQ==,Palermo,1,1,42,38,120000,Departamento
te9YKdF6fN5oPHj4tYZiDg==,Palermo,1,1,35,35,125000,Departamento
EdJmk4A2t6BY+YGQECfziQ==,Palermo,1,1,38,34,128500,Departamento
608i8kagvIZNSCLeOaB41A==,Palermo,1,1,82,42,350000,Departamento
l4mwlrOUN8DgTQjdz05pxw==,Palermo,1,1,38,34,130000,Departamento
CxuWTDAaru9PXNeNnPT3WQ==,Palermo,1,1,40,38,135000,Departamento
RFJs5Fo9jwQLrOkKr18HTA==,Palermo,1,1,35,35,125000,Departamento
c2vxCPkaaqvh6ES+PlT7cA==,Palermo,1,1,46,46,149000,Departamento
vx8WMrUMDZsD2YoHm5OZMQ==,Palermo,1,1,38,34,128500,Departamento
N4Q9kMzpA5NYOz6HUDPwkw==,Palermo,1,1,39,31,105000,Departamento
u0KC9coSnP9eo1bEhOu8Jg==,Barracas,1,1,83,72,225000,Departamento
44+cZR1UKENIyJbymY9EEA==,Barracas,1,1,108,97,250000,Departamento
kDff2plirMyJTuM5fIktFw==,Belgrano,1,1,38,35,130000,Departamento
DOw0Q1NuyyqIjo2IJajIrQ==,Belgrano,1,1,46,42,143000,Departamento
UPeebmpLKc6OJ5HGZD1oLg==,Congreso,1,1,40,38,87000,Departamento
ANM2rfe/hh3PESRhSvZJLw==,Floresta,1,1,38,34,78000,Departamento
zvn4cj4mJfB2v4qCCV/gGQ==,Floresta,1,1,58,28,115000,Departamento
AJXFj+hTrwNWCNidqNDqGw==,Recoleta,1,1,62,46,211011,Departamento
CuLhrGhajKHimU6GoVKmNw==,Recoleta,1,1,54,45,194400,Departamento
0USzNxGlOeHyw4pS8dSDMQ==,Chacarita,1,1,34,31,90000,Departamento
r7z3OlUzqVOXO+f3eijJ1A==,San Telmo,1,1,38,35,95266,Departamento
9QptKbrYd7XWCock7nwxlA==,San Telmo,1,1,35,32,85178,Departamento
YKG4z7RD5E4Q+grKSNFjNA==,San Telmo,1,1,34,31,93989,Departamento
kDCAlUbrI/N9bMSATmYSzQ==,San Telmo,1,1,34,31,95832,Departamento
Nx9QcEV9GF1C6727iMzPXw==,San Telmo,1,1,34,31,88372,Departamento
OUykoeot5/LoLpfyIVCw/w==,San Telmo,1,1,34,31,93374,Departamento
V017BzvtlAvEoIMNAlVpJQ==,San Telmo,1,1,34,31,83370,Departamento
uKwmyeqZOL+va4VVgXwMDw==,San Telmo,1,1,35,32,98428,Departamento
ZfMB6bmDeUuyilRi7vcKZA==,San Telmo,1,1,38,35,91602,Departamento
3A9nArGDKpSMAXEzOkTs8w==,San Telmo,1,1,38,35,98930,Departamento
NOFZGP3kyNi4128c3YSSMw==,San Telmo,1,1,34,31,90040,Departamento
vg6AxwnNBgHWxNzdCjqH/g==,San Telmo,1,1,35,32,90766,Departamento
wPqZX+xkd7FuUtcGoFJqiQ==,San Telmo,1,1,34,31,91707,Departamento
pY4ltWFLVph7DRSgdTH+tQ==,San Telmo,1,1,34,31,99518,Departamento
yIAcw2Pf+iEqbTd0G0p8Tw==,San Telmo,1,1,34,31,99518,Departamento
sUgh66edBktJfcgn/6h8RQ==,San Telmo,1,1,34,31,88372,Departamento
76ga7ezDd7kPcAi1eQHapA==,San Telmo,1,1,38,35,84274,Departamento
Ua1S6ojuyC1V8+LYHaG7WA==,San Telmo,1,1,35,32,94192,Departamento
Z5VH3DszybR1pp/dtFKxTg==,San Telmo,1,1,35,32,89054,Departamento
/ZzunJXyztXXULwqu7JL0g==,San Telmo,1,1,34,31,101360,Departamento
fxAY2V42Cu51a682N7ue9A==,San Telmo,1,1,38,35,86106,Departamento
I0BqXvu1TUva6bYJ6Ns/2Q==,San Telmo,1,1,35,32,102214,Departamento
K3dphEvVgLlLtE8LJRwIKQ==,San Telmo,1,1,34,31,93989,Departamento
ab3XheQ8bw1+P0T181aBFQ==,San Telmo,1,1,38,35,100762,Departamento
D77FtYdIwj2RQgZxBMkMqw==,San Telmo,1,1,34,31,97675,Departamento
X7K/0O4AExPYMk/MMXM23Q==,San Telmo,1,1,35,32,90857,Departamento
j3R/DVE4Od+d1zW2BkrxJA==,San Telmo,1,1,34,31,92146,Departamento
t10XGOdrXKsyDJMIOjAIZg==,San Telmo,1,1,34,31,91707,Departamento
Gb/exfEtDgDAnnp0gB8zxQ==,San Telmo,1,1,34,31,86705,Departamento
VYdnW+rv/zv7Fs8v1Fd2qg==,San Telmo,1,1,35,32,95904,Departamento
QwJlCEHJJXNtvpTUCFCDVA==,San Telmo,1,1,35,29,97192,Departamento
bksVUz+ElzcPPKYtEy1cUA==,San Telmo,1,1,35,32,100321,Departamento
zA6Htrv303xbM4f9adRsDg==,San Telmo,1,1,35,32,85629,Departamento
G7pw7dt0KqEEYSfYQJacGw==,San Telmo,1,1,35,32,83916,Departamento
P5/PBonD8gYo8aVQVIqpgA==,San Telmo,1,1,35,32,104106,Departamento
aYoN1KZZgFQrcgaQu1j4Zw==,San Telmo,1,1,34,31,81703,Departamento
eo79tS951qyigfJjO0tYZg==,San Telmo,1,1,38,35,95809,Departamento
ojC4ZBXL6HiwHbOMVPfVUQ==,San Telmo,1,1,35,32,96535,Departamento
UDglXJBLvpuKQDwylrWNMA==,San Telmo,1,1,35,32,94642,Departamento
HycKHn9Z6wFjZLthHfBFNQ==,San Telmo,1,1,35,28,94474,Departamento
XecVKSN/Tac1VXjmPaxTcQ==,Colegiales,1,1,42,36,155000,Departamento
6B4WaMYRWcRVvYkv/EC3uw==,Colegiales,1,1,48,43,141000,Departamento
WFNsAN/eiE8MSTdOyR0NaA==,Barrio Norte,1,1,82,42,350000,Departamento
XzmfLZZ7tlkSha9+oxq14Q==,Las Cañitas,1,1,48,44,159000,Departamento
+NwGd1TCzrp3MnDgJTyj9g==,Villa Crespo,1,1,36,33,103300,Departamento
LQeIvTciiCT/37K+5gUKVw==,Villa Crespo,1,1,45,43,116000,Departamento
Y3CbPesvKXlX/BKkjFI9MQ==,Villa Crespo,1,1,28,28,85000,Departamento
F6M/ber0Vf1Z4db73Syhbw==,Parque Chacabuco,1,1,36,33,95000,Departamento
URXXQ3FZhK7feRJHM94ATg==,Boca,2,1,65,44,115000,PH
Y6Ud44wyqp/nUNl2ILiAPA==,Palermo,2,1,54,42,133000,PH
gEiQrbcYR6NKMs341yWbow==,Palermo,2,1,80,60,240000,PH
jwv74UDO4eKm+WzrOFTCAg==,Monte Castro,2,1,53,40,118000,PH
45/2IrGNNXaOAy5gX0rypA==,Monte Castro,2,1,53,40,118000,PH
NS33hlRcBntOjw1MfpYovQ==,Villa Devoto,2,1,65,40,130000,PH
ug8m789qL1cBnY163fEipw==,Villa Urquiza,2,1,82,76,280000,Casa
2stZDW/T9zlxbQuK40UirA==,Flores,2,1,48,36,89000,Departamento
OhLvImbXBOG9+gTGCt5kIw==,Flores,2,1,56,50,130000,Departamento
fmZS2oO6JnQhOGa1SSWkCQ==,Flores,2,1,53,50,97000,Departamento
8vps4Ae3K1JfUJGwzC34XA==,Flores,2,2,55,45,170052,Departamento
1nHXFLyZzrp+1q/mVJLTEg==,Flores,2,2,55,45,162400,Departamento
/g21mVj6PieyZNxcWIYYLQ==,Nuñez,2,1,38,38,128000,Departamento
SE1kOLMnmdCcaSDXKj+3IA==,Almagro,2,1,52,50,123000,Departamento
ezHqMtyZGfe+9tc9Hhu1XQ==,Almagro,2,1,45,35,109000,Departamento
z9UB4dgX2q2G0O7tL6fLWQ==,Almagro,2,1,47,45,129000,Departamento
X/AlIEg3GC8PZcqtVzBvhQ==,Palermo,2,1,36,36,95000,Departamento
DBptjSrXG9nw9dYsKppwNQ==,Palermo,2,1,60,56,189000,Departamento
LqPQaVD1/pvOc3mVCZimUg==,Palermo,2,2,59,53,195000,Departamento
Ju6xh6MpnEW6SeKUfa/aJQ==,Palermo,2,1,34,33,109000,Departamento
nFig2H0R6bf1ImbCtBNezg==,Barracas,2,1,48,43,130000,Departamento
hCkd5T3NXH5izxnwczfkuw==,Barracas,2,1,51,44,140000,Departamento
nadhycw4qG/O8EnntmUr1A==,Barracas,2,1,59,44,160000,Departamento
1N8gJ6Kr1A++GSVcCbSM7g==,Belgrano,2,1,63,63,314200,Departamento
lAjYJkHN4EymTM0n6zxGpQ==,Belgrano,2,1,120,50,220000,Departamento
eQnz+NmQ5DhJYveYC5ZZog==,Belgrano,2,1,50,47,144500,Departamento
z6J70OAW1luJTr9+Tr/MOQ==,Belgrano,2,1,34,33,109000,Departamento
vjSYk1HVFl2n+PpDv0zyjg==,Belgrano,2,2,62,62,177000,Departamento
WiwwwkL3nPI3x5qH3Apq2w==,Congreso,2,1,97,53,165000,Departamento
2Rlz1QAbjQ2KGS+9e/+hbA==,Floresta,2,1,60,60,99000,Departamento
Nw5Bz+TcLBWMHyJ2+yKoQA==,Recoleta,2,1,81,51,305000,Departamento
q871PmEbCtDzjuyfDmhCNw==,Recoleta,2,2,59,53,302797,Departamento
IjZ2V2GPP2gYXggcC1R1wg==,Recoleta,2,1,74,46,276404,Departamento
J8++ieStbsmPi+mYFsfMhQ==,Recoleta,2,2,59,53,277564,Departamento
LM65xWMUqL5ZzWa7Yw3GPw==,Recoleta,2,1,34,34,97500,Departamento
X7CNOX0PZkXevnJGHW0HmQ==,Recoleta,2,1,68,62,244290,Departamento
lvWKOKfnHUrzldQ6YwL/Rg==,Recoleta,2,2,46,46,185000,Departamento
wu+kore6OXyJeFDxIXNZDA==,Recoleta,2,1,47,47,162505,Departamento
Mp1zmHHGMAxgiXTbBeC/+w==,Recoleta,2,1,76,51,248081,Departamento
i8u45l+DmKqWNv9/KLACgg==,Saavedra,2,1,43,35,100000,Departamento
J8KLc06X4AXxTi/JgR4GiQ==,Saavedra,2,1,43,37,105000,Departamento
wnOmUdkAjT2oPHyZknISTA==,Balvanera,2,1,56,53,203000,Departamento
1DmulK1WBzKrAS0J5LMtlg==,Balvanera,2,1,39,39,97000,Departamento
wbP1gTAlHwyp+/Ie3I3n8A==,Balvanera,2,1,56,53,168000,Departamento
5sM0ontn0c6pi0FIzorDzw==,Caballito,2,1,53,53,125000,Departamento
Rv+E2JC+4QgBHELI3CymwA==,Caballito,2,1,30,27,88500,Departamento
zUqfkLqhXP8g6fwvoOoOLw==,Mataderos,2,1,64,52,110000,Departamento
svLj6/jLn+Rl7JGzsOKi+g==,San Telmo,2,1,47,47,115000,Departamento
e1ay3CjmwdPAiBZKasxtOQ==,Colegiales,2,1,79,70,212500,Departamento
MAT9pRbfqLE/JDSWR1k3Uw==,Colegiales,2,1,61,56,177000,Departamento
AgPOjkTIHUiseN0sOibZ1Q==,Barrio Norte,2,1,38,38,110000,Departamento
SGCmRfSXAG7sVilREa8ovw==,Barrio Norte,2,1,52,41,159500,Departamento
caq4LR1ROBYAbA/qLIGTiQ==,San Nicolás,2,1,60,60,155000,Departamento
9VtW+WTCUzTi7DFrCjP2KA==,San Nicolás,2,1,60,60,155000,Departamento
Y6kA7E9a0WtcOzrHAJoTag==,Villa Crespo,2,1,36,35,79900,Departamento
t6lY5VuXSlzMEgwYpno1hQ==,Villa Crespo,2,1,47,44,125000,Departamento
45Y8AoKEcH1HsyDNAr8Rig==,Villa Crespo,2,2,50,46,155000,Departamento
h7dj3WCPJr86GBHqwxFncA==,Puerto Madero,2,1,87,77,670000,Departamento
yGWpYmCdJT16Wk9lO2miVQ==,Villa Urquiza,2,1,63,46,115000,Departamento
qQT7DF7gjIBtXluQjiOLYw==,Villa Urquiza,2,1,45,37,128000,Departamento
nwvpCbevOzg+o2FUODikUQ==,Parque Chacabuco,2,1,52,52,115000,Departamento
C0rz6cvjXHupmUf/6SVvrQ==,Villa Santa Rita,2,1,37,35,110000,Departamento
1yx3N8QTiKPZazkGr3Ki/Q==,Villa del Parque,2,1,41,39,125000,Departamento
T2zVExJoiOOzzLxYAeanHw==,Parque Avellaneda,2,1,51,51,79900,Departamento
aCay3kJ6pOm371naMswBPA==,Flores,3,1,88,48,99000,PH
HVumjtftBws421I6K+pDwA==,Flores,3,1,99,86,145000,PH
vQRHKo+SIX+O7xNdM2fqOA==,Nuñez,3,1,60,60,138000,PH
YbAy5DThH9tHX0PFEEjvTw==,Coghlan,3,1,60,56,159000,PH
GlrOvU/ikYCDqiXCWhjdLA==,Caballito,3,1,130,90,240000,PH
QbsktRUR83XU1Qu6qYxzYg==,Mataderos,3,2,110,60,160000,PH
v9KHCU41rBkx9ogp04U/3w==,Barrio Norte,3,1,68,66,177000,PH
9f/dLaxp5zpC4lRqfoB15w==,Villa General Mitre,3,2,78,68,185000,PH
gkPUOuzbJzHl71vS4wBPPw==,Nuñez,3,2,180,125,320000,Casa
rTTz5G4ILSGwOttieWD/xQ==,Boedo,3,1,45,45,90000,Departamento
vj1bhNvhd/AbJ4W+ZG2tNw==,Boedo,3,1,43,43,83000,Departamento
vaCrvAAbH3ofNmOTmaLdbQ==,Nuñez,3,1,60,60,138000,Departamento
C3gF1j0BcIJoyDqU5NVBZA==,Nuñez,3,2,89,89,404000,Departamento
i96RzzhPVWAsUK2fRXMBrA==,Almagro,3,2,73,70,110000,Departamento
LDFaaasNxnmlBgr5Pxec1w==,Almagro,3,1,90,60,180000,Departamento
SFi6SI2VvDil8emZCBXFrg==,Almagro,3,1,85,75,239999,Departamento
HoFCx6CeZQ5uKui67QW4GQ==,Almagro,3,1,48,48,125000,Departamento
+qGWc6Z921IxvorEAbSOlQ==,Almagro,3,1,45,35,109000,Departamento
IPx9sqcaiBgbUet1DBgNDw==,Almagro,3,1,64,61,140000,Departamento
gJCkOISS7iqiMsxu6k1Vbw==,Liniers,3,1,75,60,180000,Departamento
aBMGo61RA8hQiOmXbzyq8Q==,Palermo,3,2,128,89,398000,Departamento
LUE9vFPyQ/6hY+1ag17UrA==,Palermo,3,1,72,64,232000,Departamento
N5e3M4z2GMn7MmiKXf6h1g==,Palermo,3,2,105,76,364000,Departamento
pTSeH2MH59a9vDFGY7GUMQ==,Palermo,3,1,62,44,159000,Departamento
KeZgUanSa7r+e9oQxA4EDw==,Palermo,3,1,129,85,400000,Departamento
j8L5qtQi5izFMyhg2aTnsA==,Palermo,3,1,66,57,186000,Departamento
6tfFkSSUxKbiaPwWC6pnlg==,Palermo,3,1,114,80,353000,Departamento
RX070X2djoCxOqSOllT4nA==,Palermo,3,2,74,72,235000,Departamento
vvCeC+/sKdlRKbTdiahMzw==,Palermo,3,1,54,49,149000,Departamento
2zefeGxdKxwh9sCrjDYC3g==,Palermo,3,1,65,56,230000,Departamento
TqpLTvwRArYnt/MoYU33Uw==,Palermo,3,2,74,72,235000,Departamento
veGAlVztYL7+Nv7H9e0Ypg==,Palermo,3,1,98,85,335000,Departamento
Nakutw749OxfU6pRVRMbBA==,Palermo,3,1,58,58,158000,Departamento
szJTaEESMBDpTrY3igEAAw==,Palermo,3,1,83,83,215000,Departamento
k14EoOWi3B3ZHnLw8pHk+A==,Palermo,3,1,58,55,150000,Departamento
5HjIZI9APtRr37n05YrtLg==,Palermo,3,1,65,65,182000,Departamento
gldX2OVJuDWf8bxbJ1Pj+g==,Palermo,3,1,54,50,190000,Departamento
D2Cem++wY4nvoxkvHLDdkQ==,Belgrano,3,1,65,65,265000,Departamento
lppGKn71XMt6gaUIbqmoBA==,Belgrano,3,1,70,63,270000,Departamento
b02zCl/5uxo4wg3e1bpHnw==,Belgrano,3,3,200,172,580000,Departamento
+yax2ZuHLMnZmw8SOKKZIA==,Belgrano,3,1,53,51,138000,Departamento
B1Yk7NHFvqbNwBUK2cqesg==,Congreso,3,1,75,75,165000,Departamento
knEJkvT2nzoxHljS/n0geQ==,Floresta,3,1,60,60,99000,Departamento
2tZsnmDGqiD53q3JkwSg6A==,Paternal,3,1,84,73,185000,Departamento
wY/WuMBPioXZ2K77zlLliw==,Recoleta,3,2,79,79,218000,Departamento
REsKeFJg7cwruLCKMJ50mg==,Balvanera,3,2,68,65,149000,Departamento
R0JvLhpSlf9NOdiNGeaNIw==,Caballito,3,2,73,66,227000,Departamento
RO7cHnKAj377n0/hgdUjsg==,Caballito,3,2,64,61,210000,Departamento
r84DgFY91KbLs6EVMmZQgg==,Caballito,3,2,78,72,228000,Departamento
TJuexcgy16qEsNE4x0Fxaw==,Caballito,3,2,66,61,279900,Departamento
kpk8V/JogM/03ITXRyhvTw==,Caballito,3,1,75,75,168000,Departamento
vI7WjtOcD2q1gUb4kkiARg==,Caballito,3,4,91,76,242000,Departamento
Qv/rKE4MYSfAGf08NlOcVA==,Caballito,3,1,62,62,168000,Departamento
xcDeGunC1da04otRnlQ0JQ==,Mataderos,3,1,100,85,215000,Departamento
rPCtX9MCUZcKQIcGvsubHg==,Monserrat,3,2,53,53,99000,Departamento
eJu+Q/NywKYjGQPlmM8MoA==,San Telmo,3,1,55,52,129000,Departamento
fQlG0B8d859LlsdQ3dq/Fw==,San Telmo,3,1,71,63,149600,Departamento
ZPHRSgaQkwVVWX6A7m9Hzg==,Versalles,3,1,53,53,138000,Departamento
b1qCcznk7pb5T3lHwhAMTQ==,Colegiales,3,1,44,44,129000,Departamento
uvFcwDMt8KsivnOfImALCw==,Colegiales,3,1,65,65,265000,Departamento
txiWjOm6SDQLz9bxp3dpjQ==,Colegiales,3,1,64,61,169900,Departamento
Ml3H7MadqxCo08PVY2ldcA==,Barrio Norte,3,1,83,80,240000,Departamento
G1w9ROO44DqhS9rq6vCfkw==,Barrio Norte,3,2,73,63,249000,Departamento
ZF+hJ2fB4739xY9IzXR5iA==,Barrio Norte,3,2,73,63,264000,Departamento
3+RBeEsoK4I1nxMumUoi7g==,San Nicolás,3,3,242,154,420000,Departamento
kCXXuHCzxLcWHgpqXHfsyA==,San Nicolás,3,3,242,154,420000,Departamento
uhTF+5F5hyyjs16aCkTilw==,Villa Crespo,3,1,85,75,239999,Departamento
/YyUDoktTAG7fB+8yXv0PQ==,Villa Crespo,3,1,62,57,153000,Departamento
FYOyxzCj2SpkTHzfN18LQA==,Villa Crespo,3,1,46,46,120000,Departamento
JUnIwxWmGKDGMo7qjheaxg==,Villa Crespo,3,1,85,75,239999,Departamento
2oIESTeqZAZglTbiYcEDmw==,Villa Lugano,3,2,106,96,192900,Departamento
XohDnxvV1pOn08XdOcDKEQ==,San Cristobal,3,1,59,59,87000,Departamento
+7wgO1/20P4eDwAgya9f0w==,Villa Urquiza,3,1,57,54,176000,Departamento
XCrcVDUEzwUvmUCmQGi/WQ==,Parque Chacabuco,3,1,52,45,134000,Departamento
fjoPhLi8mRp9cFAjdvkQIA==,Parque Chacabuco,3,1,108,80,179000,Departamento
WJkqnd+PH30YVhcG/eO5WQ==,Parque Centenario,3,2,61,61,185000,Departamento
aVh3vVQ2KcuvtbhsJ6CUkw==,Parque Centenario,3,1,66,56,170000,Departamento
cL1xAe0UJN51XxTUfJ0etQ==,Centro / Microcentro,3,1,60,60,140000,Departamento
6D3SKdMPJA1lgaWgdA5H/A==,Almagro,4,4,120,120,280000,PH
L3juUqigEZdgbxQgl5POOw==,Parque Patricios,4,2,160,137,290000,PH
uRBvqCHYGvvRgA2DzhV9hQ==,Villa Pueyrredón,4,2,102,80,189900,PH
eUID2NtyzJ9RbxOA8lAmdw==,Colegiales,4,2,250,162,575000,Casa
ZpRu20hfidRKgi9G0sg4xw==,Villa Urquiza,4,2,140,104,220000,Casa
px1c8qalNI/U0kjwWdvlsg==,Flores,4,3,144,120,400000,Departamento
jScEmOEVMGN0OlzWWBV24g==,Flores,4,2,158,150,295000,Departamento
MV1L3s44pbHZUipCByJ+zw==,Flores,4,2,83,70,145000,Departamento
++S5u/4phaoLhVOp9PsLKQ==,Flores,4,2,187,150,370000,Departamento
77XuT1MJlhsOJlbMcKVHiw==,Nuñez,4,3,150,150,886000,Departamento
KdMClKo0XYkjN1iPDosMeA==,Nuñez,4,2,118,118,450000,Departamento
v7Fqwjgt/2kZyggRfU/r0Q==,Almagro,4,1,72,67,172000,Departamento
6XQh0p1gAUa9YVTbgpPSdA==,Almagro,4,3,135,127,318000,Departamento
YcEacOOMXoqBMZH+V2Tt8g==,Palermo,4,4,143,143,449900,Departamento
f71cdykVgcHShOJFMPlV4g==,Palermo,4,1,114,99,387000,Departamento
9vfyWirNpTfH600WjTjlQw==,Palermo,4,2,99,95,210000,Departamento
fQKIc+LxQYhq6WRBjwsn1w==,Barracas,4,1,89,83,189000,Departamento
+MoYZcLNet25gqbjbArvpg==,Belgrano,4,2,77,73,199000,Departamento
eMtBtnkoIFehxKklOfOyeQ==,Belgrano,4,2,112,105,540000,Departamento
yWHLzat1CzJpHxvFOt+iAQ==,Belgrano,4,3,110,104,360000,Departamento
zuR8CGUIT7KLsTqKyZ7O/A==,Belgrano,4,1,100,93,255000,Departamento
ga1HfyhHp/9UM1TZBcuzng==,Belgrano,4,3,128,119,410000,Departamento
NKWliuGXWR2JH/Ur86BM8g==,Belgrano,4,3,92,89,259000,Departamento
h/gJ+3kzFqQucXE2ouOiEw==,Belgrano,4,3,190,110,440000,Departamento
pzyppzcwee80/1VnJUZ5Kw==,Belgrano,4,2,180,140,415000,Departamento
SMAJ4YepEdu3S4c3ezeExA==,Congreso,4,1,81,81,189000,Departamento
3W4kCWv96THLREgfYVFcFA==,Paternal,4,1,74,68,160000,Departamento
pF/n30yrSdHG1JoFPzEV0g==,Recoleta,4,3,161,139,520000,Departamento
6A8r6Ut7D38A486A1Cv82Q==,Recoleta,4,2,96,90,260000,Departamento
TI6sI/2V/4vdSc9ZRaRQTw==,Recoleta,4,2,217,195,590000,Departamento
zkGWnSyDjGRO5wgdnFBFTQ==,Recoleta,4,2,179,173,549000,Departamento
NPvs2z/zhJ0dLSN1cET67w==,Balvanera,4,2,124,108,315000,Departamento
9ELBBaWePhMwfqiUChk4Vg==,Caballito,4,2,298,210,480000,Departamento
8StBT2mIQBIacrkZj/yzZg==,Caballito,4,3,125,103,320000,Departamento
a2ge3ndwH0ti7Fdoqzx2pg==,Caballito,4,2,81,76,212000,Departamento
5nTJmHclbLczOj0uPDozSg==,Catalinas,4,3,242,154,420000,Departamento
Z2/11iHsvkgFIFbIpYV6ag==,San Nicolás,4,3,242,154,420000,Departamento
a9Vh4YRLu42QMVCCZQwlGg==,Villa Crespo,4,2,91,83,230000,Departamento
eYQ0JhxSjm3IppEMyMiMww==,Villa Crespo,4,2,95,80,220000,Departamento
SVE6H0MDYKvZwfOgKAJw+w==,Villa Crespo,4,2,103,97,220000,Departamento
2LyOJijp6l/Ex+HnNeKb7g==,Parque Chacabuco,4,2,89,84,290000,Departamento
hRYPnSV446veKgWZG2no9w==,Villa Pueyrredón,4,2,95,85,275000,Departamento
yC3G6Ghv7l5v+/h4vyV4uQ==,Colegiales,5,2,212,144,515000,Casa
j1I8Ugm6NtA/Jary51x8tw==,Villa del Parque,5,3,286,263,750000,Casa
nV56H6X5EJDMVUK0w5mfFQ==,Flores,5,4,200,175,310000,Departamento
trDGxglydpbCUAkVfoJLjA==,Belgrano,5,4,230,205,640000,Departamento
3z5QSopWtoLERtIJCkMq1Q==,Floresta,5,3,142,123,289000,Departamento
d+48UReyLTDbQCXQKSkc2g==,Barrio Norte,5,4,135,96,440000,Departamento
pZBkoOw2w3Dcyr2UKFZ7QQ==,Villa Crespo,5,3,159,144,360000,Departamento
8Jvw5aX0XOBveA8IY+VW0w==,Flores,6,2,160,160,340000,Casa
bbdbSPG9iKzNOyBlxPphNw==,Villa del Parque,7,2,260,170,330000,PH
sks28aS9eRowrZSYrQZj3w==,Parque Chacabuco,7,2,270,255,147000,Casa
hSOtP/toeR4gMwmJNgXUGg==,Nuñez,1,1,55,48,155579,Departamento
9BsPb5nlF+0lBbEFhx0iXQ==,Nuñez,1,1,53,45,157388,Departamento
B9rGApUYZ0AOjHxjRNUz+Q==,Nuñez,1,1,55,48,159993,Departamento
3qojnPzJsIiROXWVeCl8qw==,Nuñez,1,1,55,48,154476,Departamento
GBydvePqWxi2FWgGUTVNvQ==,Nuñez,1,1,55,48,156425,Departamento
TfkFcvp0JnUEfGxBW0t0KQ==,Retiro,1,1,30,30,75000,Departamento
eFQWVTXvBpPikIdZHsihew==,Liniers,1,1,51,41,89000,Departamento
N8xdh3OlXt2CnHIOSSmzjQ==,Palermo,1,1,36,31,87500,Departamento
eA0pMnPXbAyBg2NTfoL78w==,San Telmo,1,1,40,37,135000,Departamento
s83AcbTE8ef7ATAdxC0kCA==,Villa Crespo,1,1,40,35,100500,Departamento
TVwSvLi9q2cKM5u3EpSnBg==,Villa Crespo,1,1,40,34,100000,Departamento
0fCmx+KgoL2YeQdj8BW2SA==,Villa Crespo,1,1,40,34,101500,Departamento
/eOI8BUCGq8T4YwNOMm7xA==,Villa Devoto,1,1,30,30,82000,Departamento
e2EISrjH7HcNYOmuzEjDcQ==,Villa Urquiza,1,1,39,36,135000,Departamento
JkNbsnOYL2Hrq6hBW0q29g==,Monte Castro,2,1,72,45,99000,PH
a9YN4GsNEWnKof23rz6Wjw==,Boca,2,1,60,60,260000,Departamento
qwLK7kGcT/9TnZbn6S8/Fw==,Flores,2,1,41,41,99900,Departamento
ujpqm/ovPJcqq8vQcCnnAA==,Retiro,2,1,36,36,89000,Departamento
kTcFq+5KPnijV2GWpgM0qQ==,Almagro,2,1,48,45,101000,Departamento
qNLNKJNrQhd3jZjbjoHArg==,Almagro,2,1,56,47,137000,Departamento
SoSwcgv2xolRCGtdnGtuxA==,Almagro,2,1,37,31,79900,Departamento
M76Oc9Zzx5DWcPstMERq3A==,Palermo,2,1,55,55,100000,Departamento
u9L6Oyp4/mimL91wTjEftA==,Palermo,2,1,37,37,98000,Departamento
bs18yHI5tvoL0PLRh96wqQ==,Palermo,2,1,48,48,155000,Departamento
K1O3wwTtHtdWvt25rBopkQ==,Palermo,2,1,55,55,100000,Departamento
5W7qZVW2pXLQQAK3NkqrUQ==,Palermo,2,1,110,50,420000,Departamento
SQt9He0mAWQgOwiAR/5pQw==,Palermo,2,1,50,47,270000,Departamento
N+eZ+8RRBqzfdSbSyVTutw==,Palermo,2,1,55,55,100000,Departamento
pE/ly0LGqIKGRYzwboQjEA==,Palermo,2,1,40,40,105000,Departamento
qOGoZ0UG3iVpaj5CF01g4Q==,Belgrano,2,1,110,50,420000,Departamento
yD67NJsZdH/Rb8xdVnVkDQ==,Recoleta,2,1,55,55,225000,Departamento
saMYvKPDjicA29DAe3CH8w==,Saavedra,2,1,55,45,150000,Departamento
aktuLFapADS8e6kfksfTXw==,Balvanera,2,1,46,42,84900,Departamento
qELrJAwZ8OO3uW6ivuIENw==,Balvanera,2,1,44,40,148000,Departamento
UHsPLHBVt8pG4ZcDk0H6hQ==,Caballito,2,1,42,35,98000,Departamento
2XVhoWyv5b3m01rNE1ukVA==,Caballito,2,1,43,40,117000,Departamento
S9GrZi0b/gb5+K5dPJQISQ==,San Telmo,2,1,54,51,165000,Departamento
ASir9X86Tnkdtun1b4IMsg==,Versalles,2,1,51,45,135000,Departamento
M72akyuB/PYGK6AhAkb9/A==,Barrio Norte,2,1,42,40,115000,Departamento
9fwqtTpqlX9iLCHRMbc8yw==,San Nicolás,2,2,54,54,109500,Departamento
f9K+uzbkryERjkd+UO002A==,Villa Crespo,2,1,43,40,119000,Departamento
7F50wOnq97h/7gfDdueonw==,Villa Crespo,2,1,49,42,147000,Departamento
MYvs3KdJ1LGQKVfmVye3sw==,Villa Crespo,2,1,49,42,134000,Departamento
